10 3.96446
6 3.98514
9 3.75948
9 4.0401
9 3.69234
12 3.85697
14 4.73654
13 4.25604
8 4.8003
14 4.00019
12 3.90682
6 6.28241
6 6.00694
8 4.98222
11 5.82811
8 5.08329
7 4.14197
9 3.74479
13 4.08803
15 4.90978
7 4.40357
12 4.53304
9 4.29952
12 4.69035
8 5.4886
8 3.12883
6 4.26941
8 4.63569
6 5.15737
13 3.85259
11 3.39
9 6.45238
6 5.81847
11 5.33514
6 4.00211
9 4.69512
6 5.22924
7 3.64478
11 3.57334
10 4.83104
7 3.19532
7 3.85806
8 4.04728
8 4.59183
12 3.98641
7 3.81186
12 5.03842
6 3.8639
8 5.59985
10 4.28116
7 4.70921
9 3.69982
11 5.34702
6 4.41928
8 4.28645
8 5.5968
8 4.59203
8 4.3151
8 4.15208
8 6.88708
8 4.14258
8 4.30845
6 4.02601
11 3.74651
8 4.40897
8 4.36392
8 3.96209
14 3.86673
6 4.13726
7 3.8102
7 3.4873
8 3.62667
6 4.73723
9 3.51908
6 4.21131
8 5.71533
6 6.91086
10 3.68391
16 5.03798
11 3.98868
8 5.52493
10 4.77863
8 3.75579
9 4.36683
8 4.4229
9 3.95648
10 3.40253
7 4.02141
11 4.00196
7 5.05327
9 4.54737
8 3.81967
9 4.38109
11 5.00011
9 3.67478
11 4.40625
7 4.89218
15 4.35652
8 3.62793
9 4.15552
11 4.54603
11 4.48959
7 6.27859
6 3.5529
7 4.90185
8 4.1802
8 3.51894
9 3.91722
8 5.67472
10 4.71415
6 4.57284
8 3.89774
7 5.94201
7 3.93586
13 4.2436
10 3.85565
9 4.14057
9 3.81481
6 6.55007
6 4.10364
10 3.76098
6 5.62564
8 4.50223
9 3.74966
8 4.15128
11 4.02494
9 3.92048
6 3.84618
8 3.06932
8 6.86493
10 4.42071
6 4.36474
8 3.77837
11 4.20219
8 5.22517
8 6.47887
9 4.00918
6 5.04749
8 4.44176
8 4.30605
8 6.30321
6 4.40016
8 3.82202
9 3.37906
7 3.78318
6 3.16533
13 3.76637
6 3.86089
9 3.62277
15 3.8072
6 3.68938
9 3.34161
6 5.86646
9 3.47227
11 3.85773
9 4.11953
10 4.1113
10 5.28736
9 7.04909
10 4.3959
9 4.57897
9 4.86512
12 6.75336
7 6.98627
7 3.45192
11 4.41551
6 4.40617
8 4.39959
8 3.26464
11 3.50083
9 3.9997
9 4.49865
6 3.0625
9 3.36281
8 4.8039
8 4.26304
8 4.18865
8 3.64859
8 5.92324
8 3.82202
9 3.87876
10 4.9535
8 3.47952
12 3.98838
10 4.08966
8 5.94522
10 5.1455
9 4.10939
6 3.80072
7 4.71588
10 3.7404
8 3.18521
8 4.23326
8 6.40874
9 5.3811
6 3.41727
8 6.78062
14 3.76754
10 3.91104
6 4.29141
6 6.02143
7 5.18345
13 4.30336
9 3.75263
8 3.21494
9 4.95423
10 3.8242
7 3.79717
8 3.78704
7 5.0445
8 3.7556
13 4.48804
